ID;1.vs.22;2.vs.23;3.vs.24;4.vs.25;5.vs.26;6.vs.27;7.vs.28;8.vs.29;9.vs.30;10.vs.31;11.vs.32;12.vs.33;13.vs.34;14.vs.35;15.vs.36;16.vs.37;17.vs.38;18.vs.39;19.vs.40;20.vs.41;21.vs.42
A0A3B5YYW0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y153;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZVZ7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5YZM5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y1F6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZX79;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5YYK0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y157;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z035;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y1U9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZVQ3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y2I3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZVQ4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5YZ42;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y1E5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y1E2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZVW9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z0A9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y1L4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZWH2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y1N4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZY77;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5YZJ0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y234;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6RNY8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y2K7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6TRT4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6RN65;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZVS3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z060;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6SP42;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZXW7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5YZC4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y301;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z0N0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZZ84;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z0J2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y378;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z1M8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZZB4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z0K6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z1X4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZXI7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z0U8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZXJ1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y3M1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5YZX4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZX27;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z0Q3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y3B2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y3Y4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z1Q4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y4R1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZYQ8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Q8VYX1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z400;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y5S2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z3B9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y5A8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A341PR22;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZZX8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6GT49;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
W5CPW0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EIE9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6A0N8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z362;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y5H0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z2T1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
A0A3B5Y680;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
L7RYL1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
A0A3B5ZZS4;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
A0A3B5Y8V4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5YTB0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5YTF2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
A0A3B5YUW1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
A0A3B5ZTD5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5YVD2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z083;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z057;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z0I8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z1T0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z2J5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZYM9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z2L5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z2L3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z2Q8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z5T0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZME4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZNG6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZSR1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
A0A3B5XYU4;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
A0A3B5ZTT5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5XZF4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZVJ0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZVJ2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6INF4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6A252;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZR39;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZPD2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6NU04;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5ZPW9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6TGJ0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6SEA7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6PPZ7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6MSS3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6KIX6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6NSF3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6LLZ0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6QLA4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6RC50;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y6E0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6A2S9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6BZV1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
W5C618;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6BZZ3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6ARE4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6ASI2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
W5C596;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6C0M6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6ASQ9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6AVR8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6AUH5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6AXB7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
G3E8E2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
E6YBC7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6DH29;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6B2K2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6DHS5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6DIV2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
W5BXY6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6CD06;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6B5C9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6B781;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6B5V6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6B862;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6CHB9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6B8U7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6CHK3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6DNN1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6CH81;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6BA14;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6B982;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6CH89;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A1D5UU04;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6BXR6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6C281;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6FKB8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
W5EIR1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Q7DMG9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
P94058;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EIH6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6GRI6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6FKK9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6C2G7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6FV16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6GX61;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EL73;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6FRP4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Z121;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B5Y4D7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6FVL7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6GVG4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6FPD8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EEM0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6D7R2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
A0A3B6C3H5;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
A0A3B6ASY6;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
A0A3B6ASD2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
A0A3B6C3H9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6DAF6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6C486;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
W5C2S2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6C571;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6C7C1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6C7G7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6CB61;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6CD05;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6CDE3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6CDR8;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
A0A3B6D4Y2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6BY76;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6BYB0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6AQS5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6AR99;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6C0Q8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6D889;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6AUM2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6D8U2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6DBN2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6DBJ8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6DEB0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
A0A3B6DDS7;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
A0A3B6DH46;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6C9E4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6DKT9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6B2S5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6DKY7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6E8K9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6GNP7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EAS3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EDE3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
P09863;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6GQC0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6FFA6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EB16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6NMR9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6QES7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6GRQ6;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0
A0A3B6ECV5;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0
A0A3B6GMF0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0
A0A3B6EBM8;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0
A0A3B6GPC9;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0
A0A3B6FKX7;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0
A0A3B6EFJ0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0
A0A3B6FLR3;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0
A0A3B6FIP7;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0
W5CRJ0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0
A0A3B6FH82;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0
A0A3B6FHX7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EC98;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6TNM5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6SFS0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6RBU4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6GSJ7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6FI14;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EGC8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6FMI6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6GU40;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6FQK5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EGT2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EJ08;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
W5D4Y4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6GV55;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EH20;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EH38;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EJ33;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6FPX1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6FQI8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6FMC4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EH40;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6FL41;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6GVY5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
W5CAI0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6GVX0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EHA2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6GSE7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EHF6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6GR43;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6GT16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EJN3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
A0A3B6EHM6;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
A0A3B6EK74;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6FLY7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6FN65;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6GTA3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EL58;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6ELF5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6FSR5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
W5D4P6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EMP8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6GZN7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A0A3B6EN60;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
